work_id,doi,title,year,era,time_role,in_degree,out_degree,k_core,year_cites_percentile,cites,in_core,decision,datasets,stages,organism,axis,method,abstract_missing,tag_source,why,in_global_core,stratum_champion_cells,added_for_coverage
work_e00a7fb6feedbf91,10.7554/elife.10566,A platform for brain-wide imaging and reconstruction of individual neurons,2016,2016–2017,history,6,1,6,94,392,1,adjacent_relevant,,infrastructure,mouse,pipeline_stage,two-photon,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,method:two-photon|2016–2017,
work_e0129a80e8df81ba,10.1016/bs.mcb.2019.04.004,Serial-section electron microscopy using Automated Tape-Collecting Ultramicrotome (ATUM),2019,2018–2019,history,9,4,6,81,59,1,adjacent_relevant,,sectioning;acquisition,mouse,pipeline_stage,ATUM + WaferMapper;serial-section EM,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,method:ATUM + WaferMapper|2018–2019,
work_e8314ab1e0afa564,10.1101/2020.04.27.057752,Learning the architectural features that predict functional similarity of neural networks,2020,2020–2021,history,3,3,6,44,16,1,adjacent_relevant,,graph_analysis;modeling,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_eada8ed09ddd9307,10.3389/fncir.2018.00089,Methods for Mapping Neuronal Activity to Synaptic Connectivity: Lessons From Larval Zebrafish,2018,2018–2019,history,1,5,6,20,11,1,adjacent_relevant,DS15 zebrafish,graph_analysis,zebrafish,pipeline_stage,electron microscopy,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,,
work_eb7a08eefe6aa87f,10.3389/fncom.2015.00120,An algorithm to predict the connectome of neural microcircuits,2015,2010–2015,history,8,1,6,62,119,1,adjacent_relevant,,infrastructure,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_f30031f2d37b416e,10.1016/j.isci.2021.103601,"Multi-scale light microscopy/electron microscopy neuronal imaging from brain to synapse with a tissue clearing method, ScaleSF",2021,2020–2021,history,1,5,6,69,28,1,adjacent_relevant,,,mouse,,electron microscopy,false,title_abstract_organism+title_abstract,history_milestone,yes,,
work_f42de55cd8a25f9f,10.1038/s41592-026-03026-9,Connectome-seq: high-throughput mapping of neuronal connectivity at single-synapse resolution via barcode sequencing.,2026,2026,sota,0,6,6,77,1,1,core_relevant,,infrastructure,mouse,pipeline_stage,,false,dryrun+title_abstract_organism+stages,sota_2026_out,yes,,
work_f4eab2ff424ba24f,10.1186/1741-7007-2-25,Search for computational modules in the C. elegans brain,2004,pre-2005,history,7,0,6,38,110,1,core_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_f89235b38a4cc138,10.3390/cryst16010014,"Volume Electron Microscopy: Imaging Principles, Computational Advances and Applications in Multi-Scale Biological System",2025,2025,,0,6,6,51,2,0,adjacent_relevant,DS13 MICrONS,sectioning;acquisition;alignment;segmentation;proofreading;infrastructure;graph_analysis,mouse,pipeline_stage,SBF-SEM;FIB-SEM;Multibeam SEM;ssTEM;electron tomography;Flood-filling networks;CLEM,false,dryrun+dataset_organism+stages+title_abstract,unproven_2025_low_inout,,method:SBF-SEM|2025;method:Multibeam SEM|2025;method:electron tomography|2025;method:Flood-filling networks|2025,yes
work_f9b44f50d727179b,10.1073/pnas.2300545120,Comparative connectomics reveals noncanonical wiring for color vision in human foveal retina,2023,2022–2023,history,4,8,6,78,18,1,core_relevant,DS09/DS10 mouse retina,graph_analysis,other,pipeline_stage,,false,dryrun+title_abstract_organism_overrides_dryrun+stages,history_milestone,yes,dataset:DS09/DS10 mouse retina|2022–2023,
work_fd78e90e878648d1,10.1371/journal.pone.0198131,The effects of aging on neuropil structure in mouse somatosensory cortex—A 3D electron microscopy analysis of layer 1,2018,2018–2019,history,6,3,6,74,61,1,core_relevant,,,mouse,,volume EM,false,title_abstract_organism+title_abstract,history_milestone,yes,,
work_ffcaf70a49cba62b,10.1016/j.conb.2018.10.007,Connectomics and function of a memory network: the mushroom body of larval Drosophila.,2019,2018–2019,history,4,2,6,84,71,1,adjacent_relevant,DS03 Drosophila larva,,fly,registry_dataset,,false,dryrun+dataset_organism+datasets,history_milestone,yes,,
work_047847ced0c96ed0,10.1101/854521,The head direction circuit of two insect species,2019,2018–2019,history,5,0,5,85,72,1,adjacent_relevant,,graph_analysis,fly,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_04bc672be1766531,10.1016/j.cub.2021.03.053,Neurodevelopment: Comparative connectomics and the study of circuit assembly.,2021,2020–2021,history,0,5,5,4,0,1,adjacent_relevant,,,fly,biological_application,,false,title_abstract_organism+title_axis,history_milestone,yes,,
work_0dbd0aa2e5e7f828,10.7554/elife.79887,Taste quality and hunger interactions in a feeding sensorimotor circuit,2022,2022–2023,history,2,3,5,82,36,1,core_relevant,,graph_analysis,fly,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_0f3c0c692dba28f7,10.1016/j.neuroscience.2026.02.044,In silico neuronal morphology classification: A systematic review.,2026,2026,sota,0,5,5,35,0,1,adjacent_relevant,,infrastructure,,pipeline_stage,,false,dryrun+stages,sota_2026_out,yes,,
work_0f90d8b78e7b6522,10.1017/s2633903x2200006x,Automatic classification and neurotransmitter prediction of synapses in electron microscopy,2022,2022–2023,history,1,5,5,28,4,1,core_relevant,DS20 Ciona,,other,registry_dataset,electron microscopy,false,title_abstract+dataset_organism+datasets,history_milestone,yes,,
work_17f8a533cf7cabc4,10.1016/j.neuron.2019.04.034,A Cellular-Resolution Atlas of the Larval Zebrafish Brain.,2019,2018–2019,history,4,1,5,98,239,1,adjacent_relevant,DS03 Drosophila larva;DS15 zebrafish,proofreading;infrastructure;graph_analysis,fly;zebrafish,pipeline_stage,electron microscopy,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,organism:zebrafish|2018–2019;dataset:DS15 zebrafish|2018–2019,
work_1dd7c9a9eb85ed50,10.1101/2021.07.29.454371,Large-scale dendritic spine extraction and analysis through petascale computing,2021,2020–2021,history,0,5,5,15,2,1,core_relevant,,segmentation;infrastructure,,pipeline_stage,electron microscopy,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_1f5d00869279e1e0,10.1038/s41593-022-01219-x,A whole-brain monosynaptic input connectome to neuron classes in mouse visual cortex,2021,2020–2021,history,2,3,5,91,69,1,adjacent_relevant,,proofreading;graph_analysis,mouse,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_2a895c41d7dc42a3,10.1101/2021.04.02.438164,"Title: Multi-Scale LM/EM Neuronal Imaging from Brain to Synapse with a Tissue Clearing Method, ScaleSF",2021,2020–2021,history,0,5,5,15,2,1,core_relevant,,,mouse,,electron microscopy,false,title_abstract_organism+title_abstract,history_milestone,yes,,
work_2cd8a8967328e13a,10.1080/01677063.2020.1837799,A perspective on C. elegans neurodevelopment: from early visionaries to a booming neuroscience research,2020,2020–2021,history,1,4,5,59,26,1,adjacent_relevant,DS01 C. elegans (White+),,elegans,registry_dataset,,false,dryrun+dataset_organism+datasets,history_milestone,yes,,
work_31e342d0d3149cd8,10.1038/nature09880,Functional specificity of local synaptic connections in neocortical networks,2011,2010–2015,history,5,0,5,98,868,1,adjacent_relevant,,,mouse,,,false,title_abstract_organism,history_milestone,yes,,
work_3356ffe4646dbcae,10.1016/j.conb.2021.11.008,"The conserved core of the nereid brain: Circular CNS, apical nervous system and lhx6-arx-dlx neurons.",2021,2020–2021,history,1,4,5,27,5,1,core_relevant,DS22 Platynereis,acquisition,other,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_38b49edc6e3d2483,10.1016/j.micron.2014.01.009,Exploring the third dimension: volume electron microscopy comes of age.,2014,2010–2015,history,4,2,5,95,331,1,adjacent_relevant,,sectioning;acquisition,,pipeline_stage,FIB-SEM;ATUM + WaferMapper;CLEM,false,dryrun+stages+title_abstract,history_milestone,yes,method:ATUM + WaferMapper|2010–2015;method:CLEM|2010–2015,
work_3cce75d511ef6842,10.1016/j.neuron.2013.11.026,Structured synaptic connectivity between hippocampal regions.,2014,2010–2015,history,4,1,5,88,183,1,adjacent_relevant,,infrastructure,,pipeline_stage,mGRASP,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_3cdeb09bc05869a4,10.64898/2026.02.12.705493,Uncovering the Basis of Human Connectome Complexity: The Role of Neuronal Morphology,2026,2026,sota,0,6,5,89,2,1,adjacent_relevant,,,,,,false,blank,sota_2026_out,yes,,
work_3d98d18aeb1fdbbf,10.3389/fams.2019.00052,Synchronization Patterns in Modular Neuronal Networks: A Case Study of C. elegans,2019,2018–2019,history,2,3,5,35,12,1,core_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_4236ab9af81677cb,10.1101/2025.11.10.687553,Weight distributions in the fruit-fly and the mouse connectomes,2026,2026,sota,0,6,5,35,0,1,core_relevant,,proofreading;graph_analysis,mouse,pipeline_stage,,false,dryrun+title_abstract_organism+stages,sota_2026_out,yes,,
work_4ab664454d56c724,10.1109/xloop51963.2020.00008,Toward an Automated HPC Pipeline for Processing Large Scale Electron Microscopy Data,2020,2020–2021,history,3,2,5,36,10,1,core_relevant,,acquisition;segmentation;infrastructure,,pipeline_stage,electron microscopy,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_50d091001b66a2d0,10.1364/boe.559263,Scaling up X-ray holographic nanotomography for neuronal tissue imaging,2025,2025,,1,4,5,73,5,0,adjacent_relevant,,acquisition;graph_analysis,,pipeline_stage,XNH,false,dryrun+stages+title_abstract,unproven_2025_low_inout,,method:XNH|2025,yes
work_57773d09a9c531fa,10.1523/jneurosci.2208-22.2023,Connecting Connectomes to Physiology,2023,2022–2023,history,2,3,5,51,7,1,adjacent_relevant,,graph_analysis;modeling,,pipeline_stage,Network motifs,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_58719b3caaf87f3c,10.48550/arxiv.2606.07568,A Systematic Study of Behavioral Cloning for Scientific Data Annotation,2026,2026,sota,0,5,5,35,0,1,role_bridge,,proofreading;infrastructure;modeling,,pipeline_stage,,false,dryrun+stages,sota_2026_out,yes,,
work_5fe231444b013ff7,10.1101/2022.08.29.505464,Regional and LTP-Dependent Variation of Synaptic Information Storage Capacity in Rat Hippocampus,2023,2022–2023,history,0,6,5,44,6,1,core_relevant,,sectioning;infrastructure,other,pipeline_stage,serial-section EM,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,,
work_671e972c0bf9c3e6,10.1109/icbcb69424.2026.11621173,Scalable Comparative Connectomics: Interpretable Machine Learning Reveals Evolutionary Signatures and Reconstruction Artifacts,2026,2026,sota,0,5,5,35,0,1,core_relevant,DS01 C. elegans (White+);DS15 zebrafish,synapses;infrastructure,elegans;zebrafish,pipeline_stage,electron microscopy,false,dryrun+dataset_organism+stages+title_abstract,sota_2026_out,yes,,
work_695aac6693bdee15,nan,Inferring Active Neural Circuits Using Diffusion Scores,2026,2026,sota,0,5,5,35,0,1,adjacent_relevant,DS01 C. elegans (White+),alignment;graph_analysis,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,sota_2026_out,yes,,
work_6add9ee0fce41ea3,10.1101/516955,Iron-sequestering nanocompartments as multiplexed Electron Microscopy gene reporters,2019,2018–2019,history,0,5,5,69,40,1,role_bridge,,preparation;acquisition;infrastructure,,pipeline_stage,TEM,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_6b5b79f0d0fe1451,10.1098/rstb.2013.0529,"From Caenorhabditis elegans to the human connectome: a specific modular organization increases metabolic, functional and developmental efficiency",2014,2010–2015,history,7,4,5,55,40,1,adjacent_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_6c53d7ba6dfeda13,10.1162/netn_a_00159,Network topology of the marmoset connectome,2020,2020–2021,history,1,5,5,54,22,1,adjacent_relevant,,proofreading;graph_analysis,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_6d8210bd121bf345,10.1145/2858036.2858578,Eye-Trace: Segmentation of Volumetric Microscopy Images with Eyegaze,2016,2016–2017,history,0,5,5,22,7,1,role_bridge,,segmentation;proofreading,,pipeline_stage,electron microscopy,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_6e58cd7663b2ca89,10.1109/jbhi.2023.3281332,3D Domain Adaptive Instance Segmentation via Cyclic Segmentation GANs,2023,2022–2023,history,0,5,5,56,8,1,core_relevant,DS15 zebrafish,segmentation;proofreading;graph_analysis,zebrafish,pipeline_stage,expansion microscopy;electron microscopy,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,,
work_70f3ebdd9a099832,10.1371/journal.pcbi.1005104,"Statistical Analysis of Tract-Tracing Experiments Demonstrates a Dense, Complex Cortical Network in the Mouse",2016,2016–2017,history,2,3,5,45,31,1,adjacent_relevant,,proofreading;infrastructure;graph_analysis,mouse,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_71f6011a0d89b1ef,10.1038/s41386-021-01156-6,Prefrontal connectomics: from anatomy to human imaging,2021,2020–2021,history,3,9,5,96,107,1,adjacent_relevant,,proofreading;graph_analysis,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_74525f86a420804b,10.1038/s41598-025-16377-8,Learning and criticality in a self-organizing model of connectome growth,2025,2025,sota,2,6,5,73,5,1,adjacent_relevant,,infrastructure;modeling,,pipeline_stage,,false,dryrun+stages,sota_2025_out_and_in,yes,,
work_75c6fb7f1776db5a,10.3389/fncir.2018.00085,Analysis Tools for Large Connectomes,2018,2018–2019,history,0,5,5,11,3,1,adjacent_relevant,,infrastructure;modeling,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_7881b883406a7ba1,nan,SANTIAGO: Spine Association for Neuron Topology Improvement and Graph Optimization,2016,2016–2017,history,0,5,5,8,1,1,core_relevant,,segmentation;graph_analysis,,pipeline_stage,electron microscopy,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_790c4fa540195de1,10.1038/nmeth.3365,High-performance probes for light and electron microscopy,2015,2010–2015,history,7,1,5,80,263,1,adjacent_relevant,,graph_analysis,mouse,pipeline_stage,array tomography;super-resolution LM,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,method:array tomography|2010–2015;method:super-resolution LM|2010–2015,
work_7a79d9fb47ef2201,10.1109/tmi.2023.3320497,Current Progress and Challenges in Large-Scale 3D Mitochondria Instance Segmentation,2023,2022–2023,history,0,5,5,73,14,1,role_bridge,,segmentation;proofreading,other,pipeline_stage,electron microscopy,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,,
work_7df753477b31a600,10.3389/fnana.2016.00110,Connectomic Analysis of Brain Networks: Novel Techniques and Future Directions,2016,2016–2017,history,1,4,5,40,27,1,adjacent_relevant,,,,,,false,blank,history_milestone,yes,,
work_7f2045fbc2f9c317,10.1109/iccv.2011.6126240,Segmentation fusion for connectomics,2011,2010–2015,history,5,0,5,56,89,1,core_relevant,,segmentation,,pipeline_stage,electron microscopy,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_800bea12e5b9660d,10.1098/rstb.2017.0372,Caenorhabditis elegans and the network control framework—FAQs,2018,2018–2019,history,1,4,5,54,37,1,adjacent_relevant,DS01 C. elegans (White+),infrastructure,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_821224fc69c175d5,10.1098/rstb.2017.0380,Geppetto: a reusable modular open platform for exploring neuroscience data and models,2018,2018–2019,history,8,1,5,48,30,1,role_bridge,DS01 C. elegans (White+),segmentation;infrastructure;graph_analysis;modeling,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
