work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason
work_76f78823e1d94096,7d78806e5413a68bc6869a3eac9f94a01bb75282,core_audit,1,7d78806e5413a68bc6869a3eac9f94a01bb75282,"Hub connectivity, neuronal diversity, and gene expression in the Caenorhabditis elegans connectome",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ffe53c1a815c62230a7e178bf620506cf2b32feceea71eb02e87564430676d69,batch_018,core_relevant,"['network_science', 'biological_application']",0.96,"Hub connectivity, neuronal diversity, and gene expression in the Caenorhabditis elegans connectome",C. elegans connectome hub and rich-club network analysis.,[],False,
work_77081160559213d2,300f4283a4c2e719bf4cc10b41c57cd1253571b2,unresolved,1,300f4283a4c2e719bf4cc10b41c57cd1253571b2,"CONNECTIONS, TRACTS, FRACTALS, AND THE REST: A WORKING GUIDE TO NETWORK AND CONNECTIVITY STUDIES IN NEUROSURGERY.",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,4200139e38713ee77cb669e016a9b99bc5f2329b5926d5da2cf88a46f57a8d26,batch_018,adjacent_relevant,['health_translation'],0.79,Brain mapping and connectomics can probe networks that span the entire brain,Neurosurgery-oriented macro connectomics methods review.,"['mesoscale_only', 'ambiguous_connectome_usage']",True,low_confidence
work_7709c0de232cbe41,3df70fd048e8247795121b06b490ace2be76bf9f,role_bridge,1,3df70fd048e8247795121b06b490ace2be76bf9f,Synaptic Specializations of Melanopsin-Retinal Ganglion Cells in Multiple Brain Regions Revealed by Genetic Label for Light and Electron Microscopy,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,649da5a22c06a35a8305e77f89ffb710c4236bef54ed57da8e07b9b9ce882d88,batch_018,role_bridge,"['synapse_inference', 'acquisition_preparation']",0.85,synaptic fine structure of melanopsin-expressing retinal ganglion cells,"CLEM synapse ultrastructure study, not full connectome mapping.",[],False,
work_771c3ae96c9e85dd,17356a69dd1a1a0708e927aa8fc2279d399dcd76,role_bridge,1,17356a69dd1a1a0708e927aa8fc2279d399dcd76,CIRCUIT summer program: A computational neuroscience outreach experience for high-achieving undergraduates via sponsored research,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_77303c6ebe2e7573,02be999d5f5d26eb6e8b03f372033fe8c13823b7,unresolved,1,02be999d5f5d26eb6e8b03f372033fe8c13823b7,"Development and circuitry of the tunicate larval Motor Ganglion, a putative hindbrain/spinal cord homolog",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,49044881ee71686854f6ce92dcb4793016459f3c50320d3a23fc7d8ea02523ef,batch_018,core_relevant,['biological_application'],0.88,comprehensively mapped “connectome” of the Ciona Motor Ganglion,Review of Ciona Motor Ganglion connectome and development.,[],False,
work_773b48747e898bed,6bf34123eb168ced86a21537370a149461cdd430,unresolved,1,6bf34123eb168ced86a21537370a149461cdd430,"Spectral graph model for fMRI: A biophysical, connectivity-based generative model for the analysis of frequency-resolved resting-state fMRI",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f2b1a71603ad1ed67d2a29024b59fe5f2f56399a5a1c0fec18b0f34f3c85bae1,batch_018,out_of_scope,[],0.95,Resting-state functional MRI (rs-fMRI) is a popular and widely used technique,Spectral graph generative model for rs-fMRI connectivity.,['resting_state_or_functional_connectivity'],True,random_high_confidence_exclusion_audit
work_773cdf88a2616296,06425133d99faf8b672468d3923ff0c5c73dec95,role_bridge,1,06425133d99faf8b672468d3923ff0c5c73dec95,Multiscale brain modeling: bridging microscopic and macroscopic brain dynamics for clinical and technological applications,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,bc22c71ceef0648a73dfcfcfb35c6b8dafd426d084ea09fd661cea0baecba9f6,batch_018,adjacent_relevant,['structure_function_modeling'],0.8,"Multiscale brain modeling has emerged as a transformative approach, integrating computational models, advanced imaging, and big data",Multiscale brain modeling review spanning micro to macro scales.,['ambiguous_connectome_usage'],True,low_confidence
work_774db4213bf5fe28,0c48210f02d7b3469be71aff39794174a4c3364b,unresolved,1,0c48210f02d7b3469be71aff39794174a4c3364b,Laterality and Sex Differences of Human Lateral Habenula Afferent and Efferent Fiber Tracts,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,4ea12805bcf5c76242f3d34091cc3ec1dd93cdb34e9e6cef33b3b9335cd12942,batch_018,out_of_scope,[],0.96,human diffusion magnetic resonance imaging (dMRI) data was obtained from the human connectome project,LHb tractography from HCP dMRI.,['diffusion_mri_or_tractography'],False,
work_775afee7564bfdda,b360b7b9a1310f6788add57821e064d32c0ec581,core_audit,1,b360b7b9a1310f6788add57821e064d32c0ec581,"Dendrodendritic synapses: past, present and future",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,7e7da173f02bdad92b767707bd41a6f3375b3918471a876483640e6151f0e614,batch_018,adjacent_relevant,"['synapse_inference', 'biological_application']",0.8,Synapses between dendrites are at the core of mechanisms for processing odor stimuli,"Historical dendrodendritic synapse review, not connectome mapping.",[],True,low_confidence
work_7761782e46e5beac,ccb76b86af32b6cadf216166ef963f95a04fceef,unresolved,1,ccb76b86af32b6cadf216166ef963f95a04fceef,Statistical perspective on functional and causal neural connectomics: The Time-Aware PC algorithm,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,8031608cd525e983468f32287265749adc4bbda28932979fa49930a33973142a,batch_018,adjacent_relevant,"['network_science', 'structure_function_modeling']",0.79,The representation of the flow of information between neurons in the brain based on their activity is termed the causal functional connectome,Statistical inference of causal functional connectome from neural time series.,[],True,low_confidence
work_776292493e7728c5,252700817935e98a5ba3db8b9eefd1fe635bfae4,unresolved,1,252700817935e98a5ba3db8b9eefd1fe635bfae4,The brain's functional connectome in young children with prenatal alcohol exposure,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,06a465dfc95c302c3b0e3a8dd303e6ff673bf41f2591e8d847ba2bebede79dff,batch_018,out_of_scope,[],0.94,We measured the functional connectome and its stability within and across participants,Pediatric prenatal alcohol exposure fMRI functional connectome.,['resting_state_or_functional_connectivity'],False,
work_77683e1c2b413c8f,dd249ae9def430517690dc03904e65481341ad4a,unresolved,1,dd249ae9def430517690dc03904e65481341ad4a,A probabilistic map of negative motor areas of the upper limb and face: a brain stimulation study,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0851a978e01adffcca243c26ce0afb484d69490729bef2ac59680bba1a97cc7a,batch_018,out_of_scope,[],0.9,Negative motor responses (NMRs) are defined as movement arrests induced by direct electrical stimulation of the brain,"Awake surgery brain stimulation mapping, not connectomics.",[],False,
work_77733aed5786f1e1,1a776a12d4425297bcbb8dc99c52b9f2e5b0ac5c,core_audit,1,1a776a12d4425297bcbb8dc99c52b9f2e5b0ac5c,Isotropic Reconstruction of Anisotropic vEM Volumes with ViT-Guided Diffusion,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,2acc74f871adbb4cd1895e933c925cd3e4ac1ba60a9fc4baa7aac1768c43f2e5,batch_018,core_relevant,['reconstruction_segmentation'],0.95,hinder segmentation and connectomic reconstruction,ViT-guided diffusion super-resolution for anisotropic vEM connectomics volumes.,[],False,
work_7773a3cd24b3497d,485fe26cdf8b1ad829b8601986fe4295ac360a52,core_audit,1,485fe26cdf8b1ad829b8601986fe4295ac360a52,A connectome and analysis of the adult Drosophila central brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,60c03053490771429e27e72425767f7d70af0119349477576cc20a0c347df70c,batch_018,core_relevant,"['reconstruction_segmentation', 'biological_application', 'infrastructure']",0.98,circuitry of a large fraction of the brain of the fruit fly Drosophila melanogaster,Landmark adult Drosophila central brain EM connectome atlas.,[],False,
work_7778203193fc9080,40a9143cf171029424dbbe9f23ef474226239765,unresolved,1,40a9143cf171029424dbbe9f23ef474226239765,Parameter inference on brain network models with unknown node dynamics and spatial heterogeneity,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,58a76b6929e1c2aec1e45c0502f084d220ed5f389259dd1008f8e4ec9e8a687a,batch_018,out_of_scope,[],0.88,Model-based data analysis of whole-brain dynamics links the observed data to model parameters in a network of neural masses,Generic whole-brain neural mass model inference.,['generic_network_neuroscience'],False,
work_7797cba72de9a835,c24cf5a303fce2a2be2536a03a963e642e48dfac,unresolved,1,c24cf5a303fce2a2be2536a03a963e642e48dfac,Connectome Classification: Statistical Graph Theoretic Methods for Analysis of MR-Connectome Data,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_779bff5c5150799c,cb378840209c51aa666e68edda582cf5765dce7f,core_audit,1,cb378840209c51aa666e68edda582cf5765dce7f,Predicting brain age and associated structural networks in mouse models with humanized APOE alleles using integrative and interpretable graph neural networks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d04bf98f40322b9338183ee4cfad4445f77d20d5fae868143e4aeeaeecb25792,batch_018,out_of_scope,[],0.91,"integrating brain structural connectomes, genetic traits, environmental factors, and behavioral data",Mouse APOE structural connectome age prediction via GNN.,['generic_health_context'],True,core_noise_audit
work_779cf8a008972e3a,bb0ffb925b0d493a5de9e452bf1d0f046ebc6421,unresolved,1,bb0ffb925b0d493a5de9e452bf1d0f046ebc6421,Understanding neural flexibility from a multifaceted definition,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0b728d622f19e734e66e798ee3ad46fec75f6eec5a3b53739cdce4720cd2a05f,batch_018,out_of_scope,[],0.9,adaptive connectome dynamics,Neural flexibility review using macroscale functional connectivity concepts.,"['resting_state_or_functional_connectivity', 'ambiguous_connectome_usage']",False,
work_77a7ef948437fb9d,a4240ed69c1ef93df5f5a9d7a5eea8cb45b1ffe7,unresolved,1,a4240ed69c1ef93df5f5a9d7a5eea8cb45b1ffe7,Interpretable Graph Neural Networks for Connectome-Based Brain Disorder Analysis,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ba5cdfb843b175d0cf11d6561e88207d25024de7789f725f784280341fbb4a70,batch_018,out_of_scope,[],0.93,Mapping the connections of the human brain as a network is one of the most pervasive paradigms in neuroscience,Interpretable GNN for disorder classification on brain graphs.,['generic_machine_learning'],False,
work_77a927f4494e8553,6fa9e2db7fa43a9af61c40178347fca674d989c8,unresolved,1,6fa9e2db7fa43a9af61c40178347fca674d989c8,"Measuring graphical strength within the connectome: A neuroanatomic, parcellation-based study.",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,6e65867b34f2a4b325ca236056f037c4e3f2c947a711cd9d345a5119ba7f641b,batch_018,out_of_scope,[],0.94,Whole-brain fiber tractography was performed to quantify the strength of each cortical region,HCP DSI tractography graph strength analysis.,['diffusion_mri_or_tractography'],False,
work_77c12fd60acc2016,594ae46f45d48335471a95d08b591a2b067e142f,unresolved,1,594ae46f45d48335471a95d08b591a2b067e142f,Endoscopic-CT: Learning-Based Photometric Reconstruction for Endoscopic Sinus Surgery,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,61886f364ef29a2223fc2b8f5a6849093905e129fd6d1cef21875398947356b5,batch_018,out_of_scope,[],0.97,Endoscopic-CT: Learning-Based Photometric Reconstruction for Endoscopic Sinus Surgery,"Endoscopic sinus surgery reconstruction, unrelated to connectomics.",[],False,
work_77f022db1860f673,d55798afe607e0297d9adc9d051e72e45320303c,unresolved,1,d55798afe607e0297d9adc9d051e72e45320303c,Mapping individual differences across brain network structure to function and behavior with connectome embedding,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,7c20ad60f287f73ea9b6415e66d6b24b155c5239694a726b60207626789dc2da,batch_018,out_of_scope,[],0.93,"The connectome, a comprehensive map of the brain’s anatomical connections, is often summarized as a matrix",Connectome embedding on macroscale structural connectivity.,['diffusion_mri_or_tractography'],False,
work_77f7a01eb5b8c41e,44f90a79275a826a22d1e0ddf383f6f95c6eae75,core_audit,1,44f90a79275a826a22d1e0ddf383f6f95c6eae75,Connectome studies on Drosophila: a short perspective on a tiny brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,8859c3aa4a7c7f115ce3203ea9a7a2e5284c875daa104d9361209b2dcb8e6d81,batch_018,core_relevant,"['biological_application', 'acquisition_preparation']",0.94,Connectome studies on Drosophila: a short perspective on a tiny brain,Perspective on Drosophila EM connectome efforts including FIB-SEM.,[],False,
work_780f5506d30b365c,d360738f3aa0817768968b53e5a06670b47d7b12,unresolved,1,d360738f3aa0817768968b53e5a06670b47d7b12,Latent disconnectome prediction of long-term cognitive-behavioural symptoms in stroke,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,84943b6d8f8aeadee98304f65dcdf5395f343e49f6b100f7862983b1e4352288,batch_018,out_of_scope,[],0.91,composite morphospace of white matter disconnections (disconnectome),Stroke disconnectome prediction from clinical neuroimaging.,['generic_health_context'],False,
work_780f8546d561bbc9,0c50fe5fda8444014094767ae68c472c2d7b2b4d,core_audit,1,0c50fe5fda8444014094767ae68c472c2d7b2b4d,Altered expression of Alzheimer's disease-related genes in the cerebellum of autistic patients: a model for disrupted brain connectome and therapy,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0f23d88699b49d4ea9f8ac822dd0c0e72eef1dcd360634b747ddd1fad5727834,batch_018,role_bridge,"['health_translation', 'biological_application']",0.78,model for disrupted brain connectome and therapy,"Autism/AD gene expression in cerebellum, connectome mentioned as model context.","['generic_health_context', 'ambiguous_connectome_usage']",True,low_confidence
work_7817dd384bd594d1,7a94e1e2ee82adbff56a94b1808bc74cf91cfce1,unresolved,2,6970941be17f130214b572656c217639fdeef1c7;7a94e1e2ee82adbff56a94b1808bc74cf91cfce1,Neuropsychiatric Disease Classification Using Functional Connectomics - Results of the Connectomics in NeuroImaging Transfer Learning Challenge,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,7b895ed5ecb9dc242e902d0c0a80c82f978ae683d466a54184ec15db2f617d36,batch_018,out_of_scope,[],0.94,"Large, open-source datasets, such as the Human Connectome Project and the Autism Brain Imaging Data Exchange",Functional connectomics transfer-learning challenge on fMRI.,"['generic_machine_learning', 'resting_state_or_functional_connectivity']",False,
work_78203103685e9d4e,7f2225f8523b4912ce49ced6cd2b20e7b7f13a60,core_audit,1,7f2225f8523b4912ce49ced6cd2b20e7b7f13a60,Automatic discovery of cell types and microcircuitry from neural connectomics,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,386109859a1febca376b7b202af6726f1ba560f2e8952f6443ec36cab4b7960b,batch_018,core_relevant,"['reconstruction_segmentation', 'network_science']",0.96,Automatic discovery of cell types and microcircuitry from neural connectomics,Bayesian method for neuron types and microcircuitry from connectomics data.,[],False,
work_78258f2526b35036,50656bebd1409f2255a09ba7cba02fe34d497aaf,role_bridge,1,50656bebd1409f2255a09ba7cba02fe34d497aaf,RETINA: Reconstruction-based pre-trained enhanced TransUNet for electron microscopy segmentation on the CEM500K dataset,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ef2c9ede3e5af56204489128c21e5d373f35270a0cb559faa5e4ad09f095a102,batch_018,role_bridge,['reconstruction_segmentation'],0.87,Electron microscopy (EM) has revolutionized our understanding of cellular structures at the nanoscale,EM segmentation method (RETINA) supporting connectomics pipelines.,[],False,
